Linux 3.13.0-55-generic (hp13-HP-EliteDesk-800-G1-SFF) 	25/06/15 	_x86_64_	(8 CPU)

13:31:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:06:41        all     83,40      0,00     12,36      0,00      0,00      4,24
14:06:42        all     83,25      0,00     14,12      0,00      0,00      2,62
14:06:43        all     82,96      0,00     12,91      0,00      0,00      4,14
14:06:44        all     80,27      0,00     13,48      0,00      0,00      6,24
14:06:45        all     86,11      0,00     10,14      0,00      0,00      3,75
14:06:46        all     92,74      0,00      4,51      0,00      0,00      2,75
14:06:47        all     82,18      0,00     13,80      0,00      0,00      4,02
14:06:48        all     85,30      0,00     12,44      0,00      0,00      2,26
14:06:49        all     79,68      0,00     13,97      0,00      0,00      6,36
14:06:50        all     81,20      0,00     13,20      0,00      0,00      5,60
14:06:51        all     83,12      0,00     13,25      0,00      0,00      3,62
14:06:52        all     83,56      0,00     14,30      0,00      0,00      2,13
14:06:53        all     95,61      0,00      2,51      0,00      0,00      1,88
14:06:54        all     83,35      0,00     11,76      0,00      0,00      4,88
14:06:55        all     81,23      0,00     12,39      0,00      0,00      6,38
14:06:56        all     82,52      0,00     13,73      0,00      0,00      3,75
14:06:57        all     82,02      0,00     14,11      0,12      0,00      3,75
14:06:58        all     83,48      0,00     13,14      0,00      0,00      3,38
14:06:59        all     82,25      0,00     14,25      0,00      0,00      3,50
14:07:00        all     87,77      0,00      7,74      0,00      0,00      4,49
14:07:01        all     88,81      0,00      7,04      0,00      0,00      4,15
14:07:02        all     83,27      0,00     12,11      0,00      0,00      4,62
14:07:03        all     77,15      0,00     14,11      0,00      0,00      8,74
14:07:04        all     79,92      0,00     13,93      0,00      0,00      6,15
14:07:05        all     85,12      0,00     12,00      0,00      0,00      2,88
14:07:06        all     79,00      0,00     14,12      0,00      0,00      6,88
14:07:07        all     84,68      0,00     10,96      0,00      0,00      4,36
14:07:08        all     94,14      0,00      3,49      0,00      0,00      2,37
14:07:09        all     84,38      0,00     12,25      0,00      0,00      3,38
14:07:10        all     83,46      0,00     13,53      0,00      0,00      3,01
14:07:11        all     82,10      0,00     14,39      0,00      0,00      3,50
14:07:12        all     83,12      0,00     11,50      0,00      0,00      5,38
14:07:13        all     82,33      0,00     14,04      0,00      0,00      3,63
14:07:14        all     84,02      0,00     12,36      0,00      0,00      3,62
14:07:15        all     87,78      0,00      8,31      0,00      0,00      3,90
14:07:16        all     89,47      0,00      7,64      0,00      0,00      2,88
14:07:17        all     77,46      0,00     14,82      0,12      0,00      7,60
14:07:18        all     80,92      0,00     14,09      0,00      0,00      4,99
14:07:19        all     84,59      0,00     11,78      0,00      0,00      3,63
14:07:20        all     80,80      0,00     14,81      0,00      0,00      4,39
14:07:21        all     82,75      0,00     12,62      0,00      0,00      4,62
14:07:22        all     87,92      0,00      9,69      0,00      0,00      2,39
14:07:23        all     92,73      0,00      5,14      0,00      0,00      2,13
14:07:24        all     79,92      0,00     13,55      0,00      0,00      6,52
14:07:25        all     79,38      0,00     14,37      0,00      0,00      6,25
14:07:26        all     81,93      0,00     12,42      0,00      0,00      5,65
14:07:27        all     80,33      0,00     14,04      0,00      0,00      5,64
14:07:28        all     83,83      0,00     12,16      0,00      0,00      4,01
14:07:29        all     85,89      0,00     10,61      0,00      0,00      3,50
14:07:30        all     93,63      0,00      4,24      0,00      0,00      2,12
14:07:31        all     80,85      0,00     14,27      0,00      0,00      4,88
14:07:32        all     78,47      0,00     14,89      0,00      0,00      6,63
14:07:33        all     82,69      0,00     12,58      0,00      0,00      4,73
14:07:34        all     78,62      0,00     14,47      0,00      0,00      6,92
14:07:35        all     83,60      0,00     12,52      0,00      0,00      3,88
14:07:36        all     83,00      0,00     13,63      0,00      0,00      3,38
14:07:37        all     96,37      0,00      1,63      0,00      0,00      2,00
14:07:38        all     83,02      0,00     12,98      0,00      0,00      4,00
14:07:39        all     81,95      0,00     13,78      0,00      0,00      4,26
14:07:40        all     82,27      0,00     12,11      0,00      0,00      5,62
14:07:41        all     80,38      0,00     13,75      0,12      0,00      5,75
14:07:42        all     82,58      0,00     12,66      0,00      0,00      4,76
14:07:43        all     82,60      0,00     14,02      0,00      0,00      3,38
14:07:44        all     94,01      0,00      4,00      0,00      0,00      2,00
14:07:45        all     86,81      0,00     10,18      0,00      0,00      3,02
14:07:46        all     80,40      0,00     14,36      0,00      0,00      5,24
14:07:47        all     85,32      0,00     12,42      0,00      0,00      2,26
14:07:48        all     82,25      0,00     14,00      0,00      0,00      3,75
14:07:49        all     84,00      0,00     12,75      0,00      0,00      3,25
14:07:50        all     81,70      0,00     13,91      0,00      0,00      4,39
14:07:51        all     88,61      0,00      9,39      0,00      0,00      2,00
14:07:52        all     93,01      0,00      4,99      0,00      0,00      2,00
14:07:53        all     80,23      0,00     14,64      0,00      0,00      5,13
14:07:54        all     80,50      0,00     12,50      0,00      0,00      7,00
14:07:55        all     80,00      0,00     14,50      0,00      0,00      5,50
14:07:56        all     84,02      0,00     12,98      0,00      0,00      3,00
14:07:57        all     82,58      0,00     13,41      0,00      0,00      4,01
14:07:58        all     85,31      0,00     11,71      0,00      0,00      2,99
14:07:59        all     95,37      0,00      2,50      0,00      0,00      2,13
14:08:00        all     79,38      0,00     14,88      0,00      0,00      5,75
14:08:01        all     80,05      0,00     12,67      0,00      0,00      7,28
14:08:02        all     80,88      0,00     14,50      0,00      0,00      4,62
14:08:03        all     80,38      0,00     13,50      0,00      0,00      6,12
14:08:04        all     83,67      0,00     12,81      0,13      0,00      3,39
14:08:05        all     84,52      0,00     11,99      0,00      0,00      3,50
14:08:06        all     95,74      0,00      2,63      0,00      0,00      1,63
14:08:07        all     76,75      0,00     15,12      0,00      0,00      8,12
14:08:08        all     83,98      0,00     12,52      0,00      0,00      3,50
14:08:09        all     83,04      0,00     13,97      0,00      0,00      2,99
14:08:10        all     80,50      0,00     14,00      0,00      0,00      5,50
14:08:11        all     80,10      0,00     12,77      0,00      0,00      7,13
14:08:12        all     85,43      0,00     12,94      0,00      0,00      1,63
14:08:13        all     97,26      0,00      0,50      0,00      0,00      2,24
14:08:14        all     82,96      0,00     13,91      0,00      0,00      3,13
14:08:15        all     84,71      0,00     12,41      0,00      0,00      2,88
14:08:16        all     80,43      0,00     15,06      0,00      0,00      4,52
14:08:17        all     81,33      0,00     14,16      0,00      0,00      4,51
14:08:18        all     82,94      0,00     12,55      0,00      0,00      4,52
14:08:19        all     81,98      0,00     13,89      0,00      0,00      4,13
14:08:20        all     95,64      0,00      2,49      0,00      0,00      1,87
14:08:21        all     83,98      0,00     11,14      0,13      0,00      4,76
14:08:22        all     78,52      0,00     13,69      0,00      0,00      7,79
14:08:23        all     79,45      0,00     13,53      0,00      0,00      7,02
14:08:24        all     78,60      0,00     14,27      0,00      0,00      7,13
14:08:25        all     82,94      0,00     12,33      0,00      0,00      4,73
14:08:26        all     78,95      0,00     14,79      0,00      0,00      6,27
14:08:27        all     92,97      0,00      4,89      0,00      0,00      2,13
14:08:28        all     87,39      0,00      9,11      0,00      0,00      3,50
14:08:29        all     83,73      0,00     12,89      0,13      0,00      3,25
14:08:30        all     83,92      0,00     13,47      0,00      0,00      2,62
14:08:31        all     83,21      0,00     13,91      0,00      0,00      2,88
14:08:32        all     84,21      0,00     12,28      0,00      0,00      3,51
14:08:33        all     81,31      0,00     14,23      0,00      0,00      4,46
14:08:34        all     82,06      0,00     10,92      0,13      0,00      6,90
14:08:35        all     94,48      0,00      3,51      0,00      0,00      2,01
14:08:36        all     80,23      0,00     12,52      0,00      0,00      7,26
14:08:37        all     77,65      0,00     14,36      0,00      0,00      7,99
14:08:38        all     79,80      0,00     13,55      0,00      0,00      6,65
14:08:39        all     79,97      0,00     13,27      0,00      0,00      6,76
14:08:40        all     80,88      0,00     14,25      0,00      0,00      4,88
14:08:41        all     84,57      0,00     12,17      0,00      0,00      3,26
14:08:42        all     95,77      0,00      2,61      0,00      0,00      1,62
14:08:43        all     84,05      0,00     12,69      0,00      0,00      3,27
14:08:44        all     82,73      0,00     12,52      0,00      0,00      4,76
14:08:45        all     80,40      0,00     13,86      0,00      0,00      5,74
14:08:46        all     83,50      0,00     11,50      0,00      0,00      5,00
14:08:47        all     80,00      0,00     14,50      0,00      0,00      5,50
14:08:48        all     83,04      0,00     12,56      0,00      0,00      4,40
14:08:49        all     89,21      0,00      7,78      0,00      0,00      3,01
14:08:50        all     91,36      0,00      6,76      0,00      0,00      1,88
14:08:51        all     76,69      0,00     14,66      0,00      0,00      8,65
14:08:52        all     80,53      0,00     14,57      0,00      0,00      4,90
14:08:53        all     85,66      0,00     12,59      0,00      0,00      1,75
14:08:54        all     82,73      0,00     14,02      0,00      0,00      3,25
14:08:55        all     83,67      0,00     11,97      0,00      0,00      4,36
14:08:56        all     80,60      0,00     14,14      0,00      0,00      5,26
14:08:57        all     94,99      0,00      3,51      0,00      0,00      1,50
14:08:58        all     86,75      0,00     11,00      0,00      0,00      2,25
14:08:59        all     80,47      0,00     12,94      0,12      0,00      6,47
14:09:00        all     83,17      0,00     12,31      0,00      0,00      4,52
14:09:01        all     80,43      0,00     14,18      0,00      0,00      5,40
14:09:02        all     79,97      0,00     13,27      0,00      0,00      6,76
14:09:03        all     77,40      0,00     14,48      0,00      0,00      8,11
14:09:04        all     88,21      0,00      6,65      0,00      0,00      5,14
14:09:05        all     89,59      0,00      8,16      0,00      0,00      2,26
14:09:06        all     82,17      0,00     14,34      0,00      0,00      3,49
14:09:07        all     83,92      0,00     12,22      0,00      0,00      3,87
14:09:08        all     82,46      0,00     14,66      0,00      0,00      2,88
14:09:09        all     82,06      0,00     12,80      0,00      0,00      5,14
14:09:10        all     81,33      0,00     14,91      0,00      0,00      3,76
14:09:11        all     82,77      0,00     12,23      0,00      0,00      4,99
14:09:12        all     95,88      0,00      1,75      0,00      0,00      2,37
14:09:13        all     81,75      0,00     14,62      0,00      0,00      3,62
14:09:14        all     79,20      0,00     12,70      0,00      0,00      8,09
14:09:15        all     81,77      0,00     14,48      0,00      0,00      3,75
14:09:16        all     84,30      0,00     12,56      0,00      0,00      3,14
14:09:17        all     82,04      0,00     13,84      0,00      0,00      4,11
14:09:18        all     82,42      0,00     13,59      0,00      0,00      3,99
14:09:19        all     97,25      0,00      1,13      0,00      0,00      1,63
14:09:20        all     83,12      0,00     14,25      0,00      0,00      2,62
14:09:21        all     80,23      0,00     12,52      0,00      0,00      7,26
14:09:22        all     84,38      0,00     13,25      0,00      0,00      2,38
14:09:23        all     79,92      0,00     13,26      0,00      0,00      6,82
14:09:24        all     79,25      0,00     14,00      0,00      0,00      6,75
14:09:25        all     85,00      0,00     13,50      0,00      0,00      1,50
14:09:26        all     94,35      0,00      4,02      0,00      0,00      1,63
14:09:27        all     85,41      0,00      9,81      0,00      0,00      4,78
14:09:28        all     83,65      0,00     12,23      0,00      0,00      4,12
14:09:29        all     80,33      0,00     14,41      0,13      0,00      5,14
14:09:30        all     81,68      0,00     12,92      0,00      0,00      5,40
14:09:31        all     80,60      0,00     14,02      0,00      0,00      5,38
14:09:32        all     81,88      0,00     15,25      0,00      0,00      2,88
14:09:33        all     88,83      0,00      8,16      0,00      0,00      3,01
14:09:34        all     91,10      0,00      5,76      0,00      0,00      3,13
14:09:35        all     82,94      0,00     12,42      0,00      0,00      4,64
14:09:36        all     82,23      0,00     14,14      0,13      0,00      3,50
14:09:37        all     82,12      0,00     13,50      0,00      0,00      4,38
14:09:38        all     82,46      0,00     13,16      0,00      0,00      4,39
14:09:39        all     82,79      0,00     14,34      0,00      0,00      2,87
14:09:40        all     84,25      0,00     12,12      0,00      0,00      3,62
14:09:41        all     89,28      0,00      7,98      0,00      0,00      2,74
14:09:42        all     91,79      0,00      5,85      0,00      0,00      2,36
14:09:43        all     83,04      0,00     14,45      0,00      0,00      2,51
14:09:44        all     81,65      0,00     13,73      0,00      0,00      4,62
14:09:45        all     80,48      0,00     13,52      0,00      0,00      6,01
14:09:46        all     82,71      0,00     13,78      0,00      0,00      3,51
14:09:47        all     82,85      0,00     12,14      0,00      0,00      5,01
14:09:48        all     81,88      0,00     14,50      0,00      0,00      3,62
14:09:49        all     95,97      0,00      1,01      0,00      0,00      3,02
14:09:50        all     78,12      0,00     13,38      0,00      0,00      8,50
14:09:51        all     79,88      0,00     13,63      0,12      0,00      6,38
14:09:52        all     81,81      0,00     12,80      0,00      0,00      5,40
14:09:53        all     77,07      0,00     14,54      0,00      0,00      8,40
14:09:54        all     79,32      0,00     12,53      0,13      0,00      8,02
14:09:55        all     80,68      0,00     13,80      0,00      0,00      5,52
14:09:56        all     96,89      0,00      0,50      0,12      0,00      2,49
14:09:57        all     80,15      0,00     14,70      0,00      0,00      5,15
14:09:58        all     82,77      0,00     13,61      0,00      0,00      3,62
14:09:59        all     83,90      0,00     13,11      0,00      0,00      3,00
14:10:00        all     83,40      0,00     13,36      0,00      0,00      3,25
14:10:01        all     85,21      0,00     12,03      0,00      0,00      2,76
14:10:02        all     78,28      0,00     13,86      0,00      0,00      7,87
14:10:03        all     90,09      0,00      7,90      0,13      0,00      1,88
14:10:04        all     90,38      0,00      5,75      0,00      0,00      3,88
14:10:05        all     83,98      0,00     13,14      0,00      0,00      2,88
14:10:06        all     83,38      0,00     12,88      0,00      0,00      3,75
14:10:07        all     83,56      0,00     13,80      0,00      0,00      2,63
14:10:08        all     83,35      0,00     12,14      0,00      0,00      4,51
14:10:09        all     81,78      0,00     13,69      0,00      0,00      4,52
14:10:10        all     84,41      0,00     11,60      0,00      0,00      3,99
14:10:11        all     94,76      0,00      2,37      0,00      0,00      2,87
14:10:12        all     83,60      0,00     13,14      0,00      0,00      3,25
14:10:13        all     82,60      0,00     12,89      0,00      0,00      4,51
14:10:14        all     82,85      0,00     14,27      0,13      0,00      2,75
14:10:15        all     79,72      0,00     12,77      0,00      0,00      7,51
14:10:16        all     80,62      0,00     14,50      0,00      0,00      4,88
14:10:17        all     83,48      0,00     12,02      0,00      0,00      4,51
14:10:18        all     88,85      0,00      8,52      0,00      0,00      2,63
14:10:19        all     89,96      0,00      7,65      0,00      0,00      2,38
14:10:20        all     80,27      0,00     12,73      0,00      0,00      6,99
14:10:21        all     83,15      0,00     13,73      0,00      0,00      3,12
14:10:22        all     83,60      0,00     11,89      0,00      0,00      4,51
14:10:23        all     79,00      0,00     14,12      0,00      0,00      6,88
14:10:24        all     84,25      0,00     11,75      0,00      0,00      4,00
14:10:25        all     87,73      0,00     11,14      0,00      0,00      1,13
14:10:26        all     92,64      0,00      5,74      0,00      0,00      1,62
14:10:27        all     85,34      0,00     12,41      0,00      0,00      2,26
14:10:28        all     79,85      0,00     14,14      0,00      0,00      6,01
14:10:29        all     83,75      0,00     12,38      0,12      0,00      3,75
14:10:30        all     81,23      0,00     13,89      0,00      0,00      4,88
14:10:31        all     81,08      0,00     13,03      0,00      0,00      5,89
14:10:32        all     82,31      0,00     13,55      0,00      0,00      4,14
14:10:33        all     90,84      0,00      5,90      0,00      0,00      3,26
14:10:34        all     89,25      0,00      8,25      0,00      0,00      2,50
14:10:35        all     81,73      0,00     14,39      0,00      0,00      3,88
14:10:36        all     83,60      0,00     12,52      0,00      0,00      3,88
14:10:37        all     83,56      0,00     13,80      0,00      0,00      2,63
14:10:38        all     80,45      0,00     14,16      0,00      0,00      5,39
14:10:39        all     81,48      0,00     12,39      0,25      0,00      5,88
14:10:40        all     86,45      0,00      9,03      0,00      0,00      4,52
14:10:41        all     92,35      0,00      4,89      0,00      0,00      2,76
14:10:42        all     81,25      0,00     14,25      0,00      0,00      4,50
14:10:43        all     84,25      0,00     12,38      0,00      0,00      3,38
14:10:44        all     81,25      0,00     14,12      0,12      0,00      4,50
14:10:45        all     80,85      0,00     14,14      0,00      0,00      5,01
14:10:46        all     82,85      0,00     12,52      0,00      0,00      4,63
14:10:47        all     82,62      0,00     12,75      0,00      0,00      4,62
14:10:48        all     95,99      0,00      1,75      0,00      0,00      2,25
14:10:49        all     84,21      0,00     14,04      0,13      0,00      1,63
14:10:50        all     82,38      0,00     12,62      0,00      0,00      5,00
14:10:51        all     78,89      0,00     14,70      0,00      0,00      6,41
14:10:52        all     78,47      0,00     15,14      0,00      0,00      6,38
14:10:53        all     85,46      0,00     11,78      0,25      0,00      2,51
14:10:54        all     82,52      0,00     14,11      0,00      0,00      3,37
14:10:55        all     94,60      0,00      1,51      0,00      0,00      3,89
14:10:56        all     81,98      0,00     13,39      0,00      0,00      4,63
14:10:57        all     80,45      0,00     13,41      0,00      0,00      6,14
14:10:58        all     78,03      0,00     13,36      0,00      0,00      8,61
14:10:59        all     82,50      0,00     14,62      0,00      0,00      2,88
14:11:00        all     84,38      0,00     12,62      0,00      0,00      3,00
14:11:01        all     84,38      0,00     14,50      0,00      0,00      1,12
14:11:02        all     87,45      0,00      6,78      0,00      0,00      5,77
14:11:03        all     87,44      0,00      8,08      0,00      0,00      4,48
14:11:04        all     81,73      0,00     13,39      0,00      0,00      4,88
14:11:05        all     77,94      0,00     13,41      0,00      0,00      8,65
14:11:06        all     81,62      0,00     14,75      0,00      0,00      3,62
14:11:07        all     83,08      0,00     13,03      0,00      0,00      3,88
14:11:08        all     82,62      0,00     14,12      0,00      0,00      3,25
14:11:09        all     84,79      0,00      8,60      0,00      0,00      6,61
14:11:10        all     91,64      0,00      5,99      0,00      0,00      2,37
14:11:11        all     83,23      0,00     14,02      0,00      0,00      2,75
14:11:12        all     84,27      0,00     12,86      0,00      0,00      2,87
14:11:13        all     79,60      0,00     14,77      0,13      0,00      5,51
14:11:14        all     82,60      0,00     12,27      0,00      0,00      5,13
14:11:15        all     81,98      0,00     13,64      0,00      0,00      4,38
14:11:16        all     82,15      0,00     12,48      0,00      0,00      5,37
14:11:17        all     92,35      0,00      4,52      0,00      0,00      3,14
14:11:18        all     84,84      0,00     11,55      0,00      0,00      3,60
14:11:19        all     85,82      0,00     12,05      0,00      0,00      2,13
14:11:20        all     80,60      0,00     14,27      0,00      0,00      5,13
14:11:21        all     83,71      0,00     12,28      0,00      0,00      4,01
14:11:22        all     82,17      0,00     14,21      0,00      0,00      3,62
14:11:23        all     82,71      0,00     12,78      0,00      0,00      4,51
14:11:24        all     84,88      0,00     11,12      0,00      0,00      4,00
14:11:25        all     93,50      0,00      4,62      0,00      0,00      1,88
14:11:26        all     81,33      0,00     12,41      0,00      0,00      6,27
14:11:27        all     82,60      0,00     14,52      0,00      0,00      2,88
14:11:28        all     83,12      0,00     12,25      0,00      0,00      4,62
14:11:29        all     82,73      0,00     14,14      0,25      0,00      2,88
14:11:30        all     83,96      0,00     12,78      0,00      0,00      3,26
14:11:31        all     78,14      0,00     13,57      0,00      0,00      8,29
14:11:32        all     92,39      0,00      4,49      0,00      0,00      3,12
14:11:33        all     85,80      0,00      9,80      0,00      0,00      4,40
14:11:34        all     83,06      0,00     14,55      0,13      0,00      2,26
14:11:35        all     82,12      0,00     12,62      0,00      0,00      5,25
14:11:36        all     78,62      0,00     15,50      0,00      0,00      5,88
14:11:37        all     79,88      0,00     14,00      0,00      0,00      6,12
14:11:38        all     82,98      0,00     13,27      0,00      0,00      3,75
14:11:39        all     88,51      0,00      8,99      0,25      0,00      2,25
14:11:40        all     91,24      0,00      5,63      0,00      0,00      3,13
14:11:41        all     81,00      0,00     14,50      0,00      0,00      4,50
14:11:42        all     83,08      0,00     12,66      0,00      0,00      4,26
14:11:43        all     81,69      0,00     14,07      0,00      0,00      4,23
14:11:44        all     79,88      0,00     14,00      0,00      0,00      6,12
14:11:45        all     82,96      0,00     12,16      0,00      0,00      4,89
14:11:46        all     83,17      0,00     13,59      0,00      0,00      3,24
14:11:47        all     95,88      0,00      1,37      0,00      0,00      2,75
14:11:48        all     82,50      0,00     14,00      0,00      0,00      3,50
14:11:49        all     81,90      0,00     13,11      0,00      0,00      4,99
14:11:50        all     82,85      0,00     13,64      0,00      0,00      3,50
14:11:51        all     82,15      0,00     13,48      0,00      0,00      4,37
14:11:52        all     82,73      0,00     12,52      0,13      0,00      4,63
14:11:53        all     84,61      0,00     14,14      0,00      0,00      1,25
14:11:54        all     90,73      0,00      7,02      0,00      0,00      2,26
14:11:55        all     90,48      0,00      7,52      0,00      0,00      2,01
14:11:56        all     80,90      0,00     13,32      0,00      0,00      5,78
14:11:57        all     83,50      0,00     13,75      0,00      0,00      2,75
14:11:58        all     81,20      0,00     14,04      0,00      0,00      4,76
14:11:59        all     84,36      0,00     12,27      0,00      0,00      3,38
14:12:00        all     79,88      0,00     14,62      0,00      0,00      5,50
14:12:01        all     84,88      0,00     12,12      0,00      0,00      3,00
14:12:02        all     93,10      0,00      4,89      0,00      0,00      2,01
14:12:03        all     86,75      0,00     11,12      0,25      0,00      1,88
14:12:04        all     83,73      0,00     13,14      0,00      0,00      3,13
14:12:05        all     79,03      0,00     14,48      0,00      0,00      6,49
14:12:06        all     80,78      0,00     12,56      0,00      0,00      6,66
14:12:07        all     78,78      0,00     13,86      0,00      0,00      7,37
14:12:08        all     83,77      0,00     12,48      0,00      0,00      3,75
14:12:09        all     88,75      0,00      8,75      0,00      0,00      2,50
14:12:10        all     89,39      0,00      7,24      0,00      0,00      3,37
14:12:11        all     84,12      0,00     12,25      0,00      0,00      3,62
14:12:12        all     80,35      0,00     14,64      0,00      0,00      5,01
14:12:13        all     84,23      0,00     12,64      0,00      0,00      3,13
14:12:14        all     79,62      0,00     17,50      0,12      0,00      2,75
14:12:15        all     85,84      0,00     12,03      0,00      0,00      2,13
14:12:16        all     80,53      0,00     15,33      0,00      0,00      4,15
14:12:17        all     97,13      0,00      1,25      0,00      0,00      1,62
14:12:18        all     82,00      0,00     12,88      0,00      0,00      5,12
14:12:19        all     75,84      0,00     14,39      0,00      0,00      9,76
14:12:20        all     84,56      0,00     12,45      0,00      0,00      2,99
14:12:21        all     79,80      0,00     16,06      0,00      0,00      4,14
14:12:22        all     84,23      0,00     12,27      0,00      0,00      3,50
14:12:23        all     80,38      0,00     14,00      0,00      0,00      5,62
14:12:24        all     93,38      0,00      4,74      0,00      0,00      1,87
14:12:25        all     87,08      0,00      9,81      0,00      0,00      3,11
14:12:26        all     83,83      0,00     13,53      0,00      0,00      2,63
14:12:27        all     78,22      0,00     13,27      0,00      0,00      8,51
14:12:28        all     82,81      0,00     14,30      0,00      0,00      2,89
14:12:29        all     82,29      0,00     12,22      0,00      0,00      5,49
14:12:30        all     82,19      0,00     14,45      0,00      0,00      3,36
14:12:31        all     87,94      0,00      8,21      0,00      0,00      3,86
14:12:32        all     88,78      0,00      6,23      0,00      0,00      4,99
14:12:33        all     79,65      0,00     14,48      0,00      0,00      5,87
14:12:34        all     83,88      0,00     12,50      0,12      0,00      3,50
14:12:35        all     80,98      0,00     14,02      0,00      0,00      5,01
14:12:36        all     84,11      0,00     12,39      0,00      0,00      3,50
14:12:37        all     82,77      0,00     14,23      0,00      0,00      3,00
14:12:38        all     81,85      0,00     12,27      0,00      0,00      5,88
14:12:39        all     91,62      0,00      5,75      0,00      0,00      2,62
14:12:40        all     86,47      0,00     10,65      0,00      0,00      2,88
14:12:41        all     79,40      0,00     12,86      0,00      0,00      7,74
14:12:42        all     76,38      0,00     14,62      0,00      0,00      9,00
14:12:43        all     84,21      0,00     12,66      0,00      0,00      3,13
14:12:44        all     82,73      0,00     13,39      0,00      0,00      3,88
14:12:45        all     83,83      0,00     12,53      0,00      0,00      3,63
14:12:46        all     87,31      0,00      8,42      0,00      0,00      4,27
14:12:47        all     89,49      0,00      7,63      0,00      0,00      2,88
14:12:48        all     82,35      0,00     12,77      0,00      0,00      4,88
14:12:49        all     77,88      0,00     14,75      0,12      0,00      7,25
14:12:50        all     82,98      0,00     12,02      0,00      0,00      5,01
14:12:51        all     81,94      0,00     14,20      0,00      0,00      3,86
14:12:52        all     83,10      0,00     12,39      0,00      0,00      4,51
14:12:53        all     82,77      0,00     13,61      0,00      0,00      3,62
14:12:54        all     95,62      0,00      2,50      0,00      0,00      1,88
14:12:55        all     81,10      0,00     12,52      0,00      0,00      6,38
14:12:56        all     79,42      0,00     14,68      0,00      0,00      5,90
14:12:57        all     84,20      0,00     12,44      0,00      0,00      3,36
14:12:58        all     81,35      0,00     14,39      0,00      0,00      4,26
14:12:59        all     83,54      0,00     12,34      0,00      0,00      4,11
14:13:00        all     81,35      0,00     14,14      0,00      0,00      4,51
14:13:01        all     91,81      0,00      4,66      0,00      0,00      3,53
14:13:02        all     85,46      0,00     11,03      0,00      0,00      3,51
14:13:03        all     79,45      0,00     14,54      0,00      0,00      6,02
14:13:04        all     81,43      0,00     12,55      0,00      0,00      6,02
14:13:05        all     81,98      0,00     14,52      0,00      0,00      3,50
14:13:06        all     81,72      0,00     12,56      0,00      0,00      5,72
14:13:07        all     78,42      0,00     13,55      0,00      0,00      8,03
14:13:08        all     87,25      0,00      7,50      0,00      0,00      5,25
14:13:09        all     92,10      0,00      6,27      0,13      0,00      1,51
14:13:10        all     83,04      0,00     14,46      0,25      0,00      2,24
14:13:11        all     83,62      0,00     12,50      0,00      0,00      3,88
14:13:12        all     83,38      0,00     14,00      0,00      0,00      2,62
14:13:13        all     82,38      0,00     13,12      0,00      0,00      4,50
14:13:14        all     81,33      0,00     13,66      0,00      0,00      5,01
14:13:15        all     83,44      0,00     14,07      0,00      0,00      2,49
14:13:16        all     95,23      0,00      1,13      0,00      0,00      3,64
14:13:17        all     85,02      0,00     13,23      0,00      0,00      1,75
14:13:18        all     81,52      0,00     12,36      0,00      0,00      6,12
14:13:19        all     81,03      0,00     14,32      0,00      0,00      4,65
14:13:20        all     83,15      0,00     13,36      0,00      0,00      3,50
14:13:21        all     79,80      0,00     13,17      0,00      0,00      7,03
14:13:22        all     81,60      0,00     14,39      0,00      0,00      4,01
14:13:23        all     90,45      0,00      6,16      0,00      0,00      3,39
14:13:24        all     89,36      0,00      8,26      0,00      0,00      2,38
14:13:25        all     82,10      0,00     12,39      0,00      0,00      5,51
14:13:26        all     81,41      0,00     14,32      0,00      0,00      4,27
14:13:27        all     82,23      0,00     13,77      0,00      0,00      4,01
14:13:28        all     83,83      0,00     12,78      0,00      0,00      3,38
14:13:29        all     81,38      0,00     14,00      0,00      0,00      4,62
14:13:30        all     84,94      0,00     11,04      0,00      0,00      4,02
14:13:31        all     94,02      0,00      2,86      0,00      0,00      3,11
14:13:32        all     84,50      0,00     12,38      0,00      0,00      3,12
14:13:33        all     79,72      0,00     14,89      0,00      0,00      5,38
14:13:34        all     82,46      0,00     13,78      0,00      0,00      3,76
14:13:35        all     81,75      0,00     12,88      0,00      0,00      5,38
14:13:36        all     81,10      0,00     14,27      0,00      0,00      4,63
14:13:37        all     82,10      0,00     12,64      0,00      0,00      5,26
14:13:38        all     91,74      0,00      5,51      0,00      0,00      2,75
14:13:39        all     88,71      0,00      8,91      0,00      0,00      2,38
14:13:40        all     80,35      0,00     14,14      0,00      0,00      5,51
14:13:41        all     82,25      0,00     13,75      0,00      0,00      4,00
14:13:42        all     80,77      0,00     12,11      0,00      0,00      7,12
14:13:43        all     82,54      0,00     13,57      0,00      0,00      3,89
14:13:44        all     85,00      0,00     12,25      0,00      0,00      2,75
14:13:45        all     87,61      0,00      9,64      0,00      0,00      2,75
14:13:46        all     94,01      0,00      4,24      0,00      0,00      1,75
14:13:47        all     83,73      0,00     13,89      0,00      0,00      2,38
14:13:48        all     82,23      0,00     14,02      0,13      0,00      3,63
14:13:49        all     82,92      0,00     12,47      0,00      0,00      4,61
14:13:50        all     80,43      0,00     14,18      0,00      0,00      5,40
14:13:51        all     84,27      0,00     12,36      0,00      0,00      3,37
14:13:52        all     82,46      0,00     14,29      0,00      0,00      3,26
14:13:53        all     95,86      0,00      1,51      0,00      0,00      2,63
14:13:54        all     80,23      0,00     12,52      0,00      0,00      7,26
