# time,value
5134,Infinity
5139,Infinity
5144,Infinity
5149,Infinity
5154,Infinity
5159,Infinity
5164,Infinity
5169,Infinity
5174,Infinity
5179,Infinity
5184,Infinity
5189,Infinity
5194,Infinity
5199,Infinity
5204,Infinity
5209,Infinity
5214,Infinity
5219,Infinity
5224,Infinity
5229,Infinity
5234,Infinity
5239,Infinity
5244,Infinity
5249,Infinity
5254,Infinity
5259,Infinity
5264,Infinity
5269,Infinity
5274,Infinity
5279,Infinity
5284,Infinity
5289,Infinity
5294,Infinity
5299,Infinity
5304,Infinity
5309,Infinity
5314,Infinity
5319,Infinity
5324,Infinity
5329,Infinity
5334,Infinity
5339,Infinity
5344,Infinity
5349,Infinity
5354,Infinity
5359,Infinity
5364,Infinity
5369,Infinity
5374,Infinity
5379,Infinity
5384,Infinity
5389,Infinity
5394,Infinity
5399,Infinity
5404,Infinity
5409,Infinity
5414,Infinity
5419,Infinity
5424,Infinity
5429,Infinity
5434,Infinity
5439,Infinity
5444,Infinity
5449,Infinity
5454,Infinity
5459,Infinity
5464,Infinity
5469,Infinity
5474,Infinity
5479,Infinity
5484,Infinity
5489,Infinity
5494,Infinity
5499,Infinity
5504,Infinity
5509,Infinity
5514,Infinity
5519,Infinity
5524,Infinity
5529,Infinity
5534,Infinity
5539,Infinity
5544,Infinity
5549,Infinity
5554,Infinity
5559,Infinity
5564,Infinity
5569,Infinity
5574,Infinity
5579,Infinity
5584,Infinity
5589,Infinity
5594,Infinity
5599,Infinity
5604,Infinity
5609,Infinity
5614,Infinity
5619,Infinity
5624,Infinity
5629,Infinity
5634,Infinity
5639,Infinity
5644,Infinity
5649,Infinity
5654,Infinity
5659,Infinity
5664,Infinity
5669,Infinity
5674,Infinity
5679,Infinity
5684,Infinity
5689,Infinity
5694,Infinity
5699,Infinity
5705,Infinity
5710,Infinity
5715,Infinity
5720,Infinity
5725,Infinity
5730,Infinity
5735,Infinity
5740,Infinity
5745,Infinity
5750,Infinity
5755,Infinity
5760,Infinity
5765,Infinity
5770,Infinity
5775,Infinity
5780,Infinity
5785,Infinity
5790,Infinity
5795,Infinity
5800,Infinity
5805,Infinity
5810,Infinity
5815,Infinity
5820,Infinity
5825,Infinity
5830,Infinity
5835,Infinity
5840,Infinity
5845,Infinity
5850,Infinity
5855,Infinity
5860,Infinity
5865,Infinity
5870,Infinity
5875,Infinity
5880,Infinity
5885,Infinity
5890,Infinity
5895,Infinity
5900,Infinity
5905,Infinity
5910,Infinity
5915,Infinity
5920,Infinity
5925,Infinity
5930,Infinity
5935,Infinity
5940,Infinity
5945,Infinity
5950,Infinity
5955,Infinity
5960,Infinity
5965,Infinity
5970,Infinity
5975,Infinity
5980,Infinity
5985,Infinity
5990,Infinity
5995,Infinity
6000,Infinity
6005,Infinity
6010,Infinity
6015,Infinity
6020,Infinity
6025,Infinity
6030,Infinity
6035,Infinity
6040,Infinity
6045,Infinity
6050,Infinity
6055,Infinity
6060,Infinity
6065,Infinity
6070,Infinity
6075,Infinity
6080,Infinity
6085,Infinity
6090,Infinity
6095,Infinity
